1971 1 -20.00 -48.90 26.30
1971 1 -8.90 -36.50 24.20
1971 1 -12.20 -56.50 24.70
1971 1 -16.70 -49.30 24.40
1971 1 -15.10 -50.10 25.30
1971 1 -18.90 -41.90 28.00
1971 1 -4.30 -39.00 20.70
1971 1 -16.70 -39.60 29.80
1971 1 0.60 -69.20 24.70
1971 1 -11.00 -44.50 24.20
1971 1 -24.70 -47.60 24.10
1971 1 -6.40 -39.30 27.50
1971 1 -5.50 -47.50 26.60
1971 1 -26.90 -49.30 24.80
1971 1 -17.70 -48.20 23.40
1971 1 -27.20 -53.20 25.40
1971 1 -25.50 -50.70 21.00
1971 1 -11.30 -41.90 23.10
1971 1 -11.10 -37.80 24.30
1971 1 -12.60 -40.40 24.70
1971 1 -3.10 -58.40 25.30
1971 1 -4.30 -56.00 25.60
1971 1 -17.90 -42.90 22.00
1971 1 -21.20 -41.90 26.90
1971 1 -13.50 -40.10 20.90
1971 1 -25.00 -50.90 19.10
1971 1 -22.30 -53.80 25.20
1971 1 -11.20 -40.50 23.90
1971 1 -15.80 -43.30 25.40
1971 1 -17.90 -51.70 22.70
1971 1 -7.10 -34.90 26.60
1971 1 -17.70 -46.20 24.10
1971 1 -21.80 -43.40 24.20
1971 1 -7.30 -64.80 25.80
1971 1 -27.80 -50.30 20.30
1971 1 -12.60 -41.40 23.60
1971 1 -19.40 -40.10 26.30
1971 1 -23.30 -51.20 24.60
1971 1 -0.10 -51.10 26.00
1971 1 -21.70 -45.90 22.90
1971 1 -3.10 -60.00 25.30
1971 1 -5.80 -61.30 24.00
1971 1 -5.40 -49.10 25.80
1971 1 -19.40 -40.50 26.10
1971 1 -23.40 -51.90 24.30
1971 1 -15.10 -44.00 25.20
1971 1 -2.00 -54.10 25.80
1971 1 -7.90 -37.10 25.10
1971 1 -5.10 -38.40 27.30
1971 1 -11.20 -40.20 20.00
1971 1 -5.20 -37.30 27.50
1971 1 -5.90 -35.20 26.30
1971 1 -1.90 -55.50 26.30
1971 1 -9.50 -36.70 26.30
1971 1 -17.20 -46.90 23.20
1971 1 -19.70 -51.20 25.70
1971 1 -2.60 -56.70 26.00
1971 1 -3.10 -41.80 26.80
1971 1 -28.20 -52.40 22.60
1971 1 -18.50 -46.40 23.20
1971 1 -9.40 -38.20 28.10
1971 1 -16.00 -41.30 23.10
1971 1 -9.00 -48.20 26.10
1971 1 -12.00 -48.50 25.90
1971 1 -8.40 -36.70 24.60
1971 1 -9.40 -40.50 28.00
1971 1 -7.00 -41.50 28.00
1971 1 -17.40 -44.90 26.10
1971 1 -15.90 -49.00 23.10
1971 1 -19.20 -44.90 24.30
1971 1 -22.50 -55.50 24.20
1971 1 -30.10 -51.20 25.50
1971 1 -1.70 -52.20 25.10
1971 1 -9.20 -35.40 26.00
1971 1 -10.70 -48.40 25.70
1971 1 -8.80 -63.90 26.00
1971 1 -14.10 -46.40 24.20
1971 1 -22.10 -51.40 25.80
1971 1 -10.20 -36.90 25.70
1971 1 -5.20 -39.30 27.60
1971 1 -8.10 -35.00 26.70
1971 1 -9.60 -42.10 27.20
1971 1 -22.50 -44.40 24.60
1971 1 -10.00 -67.80 25.10
1971 1 -32.00 -52.10 23.50
1971 1 -17.80 -51.00 23.00
1971 1 -16.20 -42.30 24.30
1971 1 -13.00 -38.50 25.60
1971 1 -29.70 -53.70 24.20
1971 1 -22.00 -42.00 24.20
1971 1 -33.50 -53.40 21.70
1971 1 -22.00 -47.90 23.40
1971 1 -6.80 -38.20 26.80
1971 1 -28.30 -49.90 18.00
1971 1 -22.10 -45.10 22.00
1971 1 -2.50 -44.20 26.10
1971 1 -28.40 -55.00 24.60
1971 1 -18.70 -39.90 25.70
1971 1 -23.50 -46.60 23.60
1971 1 -21.50 -47.60 24.40
1971 1 -11.60 -39.00 23.70
1971 1 -19.50 -44.20 23.70
1971 1 -0.10 -67.10 24.90
1971 1 -3.70 -40.40 26.30
1971 1 -0.70 -48.50 26.90
1971 1 -7.80 -35.70 24.80
1971 1 -12.40 -46.40 24.80
1971 1 -8.20 -70.80 24.80
1971 1 -3.80 -64.70 25.40
1971 1 -17.90 -41.50 25.10
1971 1 -29.40 -49.70 23.80
1971 1 -1.10 -46.90 25.60
1971 1 -7.80 -38.10 22.90
1971 1 -3.80 -49.70 25.90
1971 1 -1.70 -45.40 26.60
1971 1 -23.50 -45.10 24.80
1971 1 -19.70 -48.00 23.70
1971 1 -16.40 -46.60 24.80
1971 1 -29.80 -57.10 25.20
1971 1 -20.80 -42.90 22.70
1971 1 -20.30 -40.30 27.30
1971 1 -14.90 -40.80 20.60
1971 1 -3.30 -45.70 26.00
1971 2 -19.47 -59.36 -99.90
1971 2 -22.70 -61.50 -99.90
1971 2 -22.03 -60.61 27.40
1971 2 -22.21 -58.09 27.10
1971 2 -22.58 -55.90 23.50
1971 2 -23.28 -59.20 -99.90
1971 2 -23.35 -57.45 27.20
1971 2 -24.40 -58.63 -99.90
1971 2 -24.05 -54.53 -99.90
1971 2 -25.18 -57.66 26.50
1971 2 -25.65 -56.46 25.10
1971 2 -25.35 -54.45 -99.90
1971 2 -26.80 -58.31 26.70
1971 2 -26.66 -57.15 25.50
1971 2 -27.20 -56.00 24.80
1971 2 -17.78 -65.92 -99.90
1971 2 -17.10 -68.00 -99.90
1971 2 -16.07 -68.67 -99.90
1971 2 -17.28 -68.63 -99.90
1971 2 -20.10 -62.10 -99.90
1971 2 -17.72 -66.27 -99.90
1971 2 -16.90 -68.28 -99.90
1971 2 -16.15 -69.08 -99.90
1971 2 -16.17 -69.15 -99.90
1971 2 -17.43 -66.13 -99.90
1971 2 -17.33 -66.22 -99.90
1971 2 -16.68 -68.02 -99.90
1971 2 -17.92 -65.32 -99.90
1971 2 -17.25 -67.95 -99.90
1971 2 -16.55 -68.68 -99.90
1971 2 -16.65 -68.30 -99.90
1971 2 -30.28 -57.60 -99.90
1971 2 -30.40 -56.52 23.70
1971 2 -31.43 -57.98 21.20
1971 2 -31.70 -55.98 -99.90
1971 2 -32.35 -58.03 21.40
1971 2 -30.90 -55.55 21.20
1971 2 -32.80 -56.53 22.60
1971 2 -32.37 -54.20 21.90
1971 2 -33.25 -58.07 21.20
1971 2 -33.22 -54.38 21.60
1971 2 -33.35 -56.50 21.20
1971 2 -34.07 -56.23 -99.90
1971 2 -34.45 -57.77 21.20
1971 2 -34.50 -54.32 19.70
1971 2 -34.83 -56.02 20.80
1971 2 -34.87 -56.20 20.50
1971 2 -34.57 -58.42 21.40
1971 2 -38.73 -62.90 21.10
1971 2 -41.15 -71.17 11.90
1971 2 -34.58 -58.48 21.30
1971 2 -29.88 -61.95 23.20
1971 2 -30.37 -66.28 24.40
1971 2 -31.33 -66.60 26.00
1971 2 -45.78 -67.50 16.30
1971 2 -31.30 -58.02 23.10
1971 2 -31.32 -64.22 21.00
1971 2 -37.43 -61.88 -99.90
1971 2 -27.45 -58.77 25.10
1971 2 -36.35 -57.73 23.40
1971 2 -34.60 -58.60 23.40
1971 2 -42.93 -71.15 12.90
1971 2 -34.82 -58.53 19.80
1971 2 -26.20 -58.23 26.30
1971 2 -35.70 -63.75 21.00
1971 2 -33.00 -58.62 21.30
1971 2 -24.38 -65.08 22.00
1971 2 -34.55 -60.92 19.40
1971 2 -34.97 -57.90 19.50
1971 2 -22.10 -65.60 10.50
1971 2 -28.38 -66.82 25.50
1971 2 -34.13 -63.37 21.00
1971 2 -24.70 -60.58 27.10
1971 2 -35.50 -69.58 17.90
1971 2 -41.25 -68.73 15.30
1971 2 -37.93 -57.58 18.20
1971 2 -32.70 -62.15 20.70
1971 2 -32.83 -68.78 23.00
1971 2 -30.27 -57.65 23.80
1971 2 -38.95 -68.13 20.40
1971 2 -35.45 -60.88 20.00
1971 2 -23.15 -64.32 24.40
1971 2 -31.78 -60.48 22.20
1971 2 -29.68 -57.15 23.80
1971 2 -35.87 -61.90 19.10
1971 2 -37.60 -62.38 19.10
1971 2 -31.67 -63.88 20.60
1971 2 -27.37 -55.97 24.90
1971 2 -47.73 -65.92 12.60
1971 2 -35.37 -57.28 19.80
1971 2 -29.18 -59.70 24.30
1971 2 -27.45 -59.05 25.00
1971 2 -33.12 -64.23 20.70
1971 2 -51.62 -69.28 10.90
1971 2 -53.80 -67.13 -99.90
1971 2 -32.92 -60.78 21.10
1971 2 -24.85 -65.48 19.80
1971 2 -31.57 -68.42 24.60
1971 2 -49.32 -67.78 12.80
1971 2 -33.27 -66.35 23.50
1971 2 -33.08 -68.42 22.00
1971 2 -34.55 -58.73 19.90
1971 2 -34.58 -68.40 21.30
1971 2 -36.57 -64.27 21.80
1971 2 -27.77 -64.30 23.90
1971 2 -37.23 -59.25 17.40
1971 2 -24.07 -67.57 22.60
1971 2 -43.20 -65.27 18.40
1971 2 -38.03 -60.25 19.20
1971 2 -31.95 -65.13 23.40
1971 2 -29.90 -63.68 21.70
1971 2 -33.73 -65.38 21.30
1971 2 -23.63 -70.42 23.00
1971 2 -18.35 -70.33 21.30
1971 2 -36.46 -73.02 14.70
1971 2 -45.52 -72.12 11.80
1971 2 -29.90 -71.10 16.40
1971 2 -53.00 -70.50 8.60
1971 2 -33.45 -70.76 19.50
1971 2 -39.63 -73.10 13.70
1971 2 -3.20 -51.20 24.40
1971 2 -9.10 -45.90 25.70
1971 2 -5.60 -37.80 27.10
1971 2 -11.00 -37.10 26.20
1971 2 -16.80 -42.10 27.00
1971 2 -15.90 -52.20 24.80
1971 2 -19.60 -46.90 22.10
1971 2 -8.40 -37.10 24.00
1971 2 -15.90 -46.10 24.70
1971 2 -23.10 -48.90 22.90
1971 2 -4.20 -44.80 26.20
1971 2 -31.30 -54.10 22.40
1971 2 -7.50 -46.00 26.10
1971 2 -20.00 -46.00 22.30
1971 2 -7.30 -39.30 25.50
1971 2 -1.00 -62.90 25.00
1971 2 -5.50 -45.20 24.60
1971 2 -12.20 -45.00 23.70
1971 2 -1.40 -48.40 25.20
1971 2 -19.90 -43.90 24.10
1971 2 -2.60 -55.00 23.80
1971 2 -4.40 -70.00 25.20
1971 2 2.80 -60.70 26.50
1971 2 -28.70 -50.40 19.40
1971 2 -13.30 -43.40 24.90
1971 2 -9.10 -44.10 26.50
1971 2 -15.80 -47.90 21.30
1971 2 -1.70 -50.50 25.50
1971 2 -8.50 -39.30 27.30
1971 2 -16.10 -57.70 24.30
1971 2 -14.10 -42.50 21.90
1971 2 -2.30 -49.50 25.70
1971 2 -7.20 -35.90 23.10
1971 2 -20.40 -54.70 24.60
1971 2 -24.10 -52.40 23.60
1971 2 -21.80 -41.30 27.70
1971 2 -22.80 -45.60 17.80
1971 2 -27.40 -51.20 20.60
1971 2 -15.70 -39.00 25.20
1971 2 -20.50 -41.90 21.40
1971 2 -18.70 -49.60 24.00
1971 2 -17.70 -39.30 27.00
1971 2 -14.30 -43.80 26.00
1971 2 -7.30 -47.50 25.20
1971 2 -24.80 -50.00 20.50
1971 2 -18.20 -48.00 23.20
1971 2 -21.10 -48.90 27.60
1971 2 -4.90 -43.40 25.20
1971 2 -29.20 -51.20 19.30
1971 2 -19.00 -43.40 24.10
1971 2 -3.70 -43.40 25.50
1971 2 -27.10 -52.60 22.10
1971 2 -11.10 -38.50 25.40
1971 2 -4.10 -63.10 25.10
1971 2 -3.80 -62.10 25.70
1971 2 -6.00 -44.20 25.10
1971 2 -8.30 -49.30 25.30
1971 2 -22.00 -42.40 22.90
1971 2 -19.00 -57.70 27.60
1971 2 -28.60 -53.60 22.70
1971 2 -7.60 -72.70 24.00
1971 2 -6.40 -36.60 26.10
1971 2 -15.60 -56.10 25.60
1971 2 -25.40 -49.30 21.30
1971 2 -18.30 -43.60 20.10
1971 2 -14.40 -56.50 24.50
1971 2 -22.80 -43.70 28.10
1971 2 -6.70 -69.90 25.10
1971 2 -30.50 -52.50 21.70
1971 2 -14.90 -42.90 24.70
1971 2 -6.10 -36.80 25.20
1971 2 -6.80 -43.00 24.90
1971 2 -27.60 -48.60 25.40
1971 2 -2.50 -66.20 25.00
1971 2 -15.50 -47.30 22.20
1971 2 -14.90 -46.20 23.30
1971 2 -3.80 -38.60 26.20
1971 2 -20.60 -47.40 22.50
1971 2 -20.00 -48.90 25.90
1971 2 -8.90 -36.50 22.40
1971 2 -12.20 -56.50 24.20
1971 2 -16.70 -49.30 23.70
1971 2 -15.10 -50.10 24.60
1971 2 -18.90 -41.90 28.80
1971 2 -4.30 -39.00 20.50
1971 2 -16.70 -39.60 30.20
1971 2 0.60 -69.20 24.90
1971 2 -11.00 -44.50 23.70
1971 2 -24.70 -47.60 24.30
1971 2 -6.40 -39.30 25.50
1971 2 -5.50 -47.50 26.30
1971 2 -26.90 -49.30 25.10
1971 2 -17.70 -48.20 22.80
1971 2 -27.20 -53.20 24.70
1971 2 -25.50 -50.70 21.10
1971 2 -11.30 -41.90 23.00
1971 2 -11.10 -37.80 24.10
1971 2 -12.60 -40.40 24.20
1971 2 -3.10 -58.40 25.10
1971 2 -4.30 -56.00 24.90
1971 2 -17.90 -42.90 22.40
1971 2 -21.20 -41.90 27.60
1971 2 -13.50 -40.10 20.60
1971 2 -25.00 -50.90 19.10
1971 2 -22.30 -53.80 24.90
1971 2 -11.20 -40.50 23.70
1971 2 -15.80 -43.30 25.50
1971 2 -17.90 -51.70 22.30
1971 2 -7.10 -34.90 26.30
1971 2 -17.70 -46.20 23.40
1971 2 -21.80 -43.40 24.20
1971 2 -7.30 -64.80 25.30
1971 2 -27.80 -50.30 20.20
1971 2 -12.60 -41.40 23.20
1971 2 -19.40 -40.10 26.60
1971 2 -23.30 -51.20 24.50
1971 2 -0.10 -51.10 25.10
1971 2 -21.70 -45.90 23.60
1971 2 -3.10 -60.00 25.20
1971 2 -5.80 -61.30 23.90
1971 2 -5.40 -49.10 25.60
1971 2 -19.40 -40.50 26.50
1971 2 -23.40 -51.90 24.40
1971 2 -15.10 -44.00 25.40
1971 2 -2.00 -54.10 25.20
1971 2 -7.90 -37.10 24.50
1971 2 -5.10 -38.40 26.90
1971 2 -11.20 -40.20 19.90
1971 2 -5.20 -37.30 27.10
1971 2 -5.90 -35.20 26.10
1971 2 -1.90 -55.50 25.50
1971 2 -9.50 -36.70 25.60
1971 2 -17.20 -46.90 23.10
1971 2 -19.70 -51.20 25.20
1971 2 -2.60 -56.70 25.20
1971 2 -3.10 -41.80 26.10
1971 2 -28.20 -52.40 22.10
1971 2 -18.50 -46.40 22.40
1971 2 -9.40 -38.20 27.50
1971 2 -16.00 -41.30 23.40
1971 2 -9.00 -48.20 25.90
1971 2 -12.00 -48.50 25.30
1971 2 -8.40 -36.70 24.80
1971 2 -9.40 -40.50 27.30
1971 2 -7.00 -41.50 27.60
1971 2 -17.40 -44.90 25.40
1971 2 -15.90 -49.00 22.70
1971 2 -19.20 -44.90 23.80
1971 2 -22.50 -55.50 23.80
1971 2 -30.10 -51.20 25.20
1971 2 -1.70 -52.20 24.70
1971 2 -9.20 -35.40 26.00
1971 2 -10.70 -48.40 24.90
1971 2 -8.80 -63.90 25.60
1971 2 -14.10 -46.40 24.00
1971 2 -22.10 -51.40 24.80
1971 2 -10.20 -36.90 25.70
1971 2 -5.20 -39.30 26.70
1971 2 -8.10 -35.00 26.80
1971 2 -9.60 -42.10 26.90
1971 2 -22.50 -44.40 24.70
1971 2 -10.00 -67.80 24.30
1971 2 -32.00 -52.10 23.50
1971 2 -17.80 -51.00 22.70
1971 2 -16.20 -42.30 24.70
1971 2 -13.00 -38.50 25.40
1971 2 -29.70 -53.70 23.50
1971 2 -22.00 -42.00 24.30
1971 2 -33.50 -53.40 21.40
1971 2 -22.00 -47.90 23.20
1971 2 -6.80 -38.20 25.50
1971 2 -28.30 -49.90 17.50
1971 2 -22.10 -45.10 23.10
1971 2 -2.50 -44.20 25.60
1971 2 -28.40 -55.00 23.90
1971 2 -18.70 -39.90 26.50
1971 2 -23.50 -46.60 23.00
1971 2 -21.50 -47.60 24.30
1971 2 -11.60 -39.00 23.60
1971 2 -19.50 -44.20 23.90
1971 2 -0.10 -67.10 24.70
1971 2 -3.70 -40.40 26.00
1971 2 -0.70 -48.50 26.30
1971 2 -7.80 -35.70 24.30
1971 2 -12.40 -46.40 23.80
1971 2 -8.20 -70.80 24.30
1971 2 -3.80 -64.70 24.90
1971 2 -17.90 -41.50 26.20
1971 2 -29.40 -49.70 24.30
1971 2 -1.10 -46.90 25.20
1971 2 -7.80 -38.10 22.20
1971 2 -3.80 -49.70 25.60
1971 2 -1.70 -45.40 26.20
1971 2 -23.50 -45.10 24.30
1971 2 -19.70 -48.00 23.30
1971 2 -16.40 -46.60 24.80
1971 2 -29.80 -57.10 25.60
1971 2 -20.80 -42.90 23.60
1971 2 -20.30 -40.30 27.40
1971 2 -14.90 -40.80 20.50
1971 2 -3.30 -45.70 25.70
1971 3 -19.47 -59.36 -99.90
1971 3 -22.70 -61.50 -99.90
1971 3 -22.03 -60.61 25.70
1971 3 -22.21 -58.09 26.00
1971 3 -22.58 -55.90 23.00
1971 3 -23.28 -59.20 -99.90
1971 3 -23.35 -57.45 25.50
1971 3 -24.40 -58.63 -99.90
1971 3 -24.05 -54.53 -99.90
1971 3 -25.18 -57.66 24.90
1971 3 -25.65 -56.46 23.70
1971 3 -25.35 -54.45 -99.90
1971 3 -26.80 -58.31 24.30
1971 3 -26.66 -57.15 24.00
1971 3 -27.20 -56.00 23.20
1971 3 -17.78 -65.92 -99.90
1971 3 -17.10 -68.00 -99.90
1971 3 -16.07 -68.67 -99.90
1971 3 -17.28 -68.63 -99.90
1971 3 -20.10 -62.10 -99.90
1971 3 -17.72 -66.27 -99.90
1971 3 -16.90 -68.28 -99.90
1971 3 -16.15 -69.08 -99.90
1971 3 -16.17 -69.15 -99.90
1971 3 -17.43 -66.13 -99.90
1971 3 -17.33 -66.22 -99.90
1971 3 -16.68 -68.02 -99.90
1971 3 -17.92 -65.32 -99.90
1971 3 -17.25 -67.95 -99.90
1971 3 -16.55 -68.68 -99.90
1971 3 -16.65 -68.30 -99.90
1971 3 -30.28 -57.60 -99.90
1971 3 -30.40 -56.52 22.10
1971 3 -31.43 -57.98 20.20
1971 3 -31.70 -55.98 -99.90
1971 3 -32.35 -58.03 21.10
1971 3 -30.90 -55.55 21.20
1971 3 -32.80 -56.53 21.60
1971 3 -32.37 -54.20 19.10
1971 3 -33.25 -58.07 20.40
1971 3 -33.22 -54.38 20.10
1971 3 -33.35 -56.50 20.50
1971 3 -34.07 -56.23 -99.90
1971 3 -34.45 -57.77 21.00
1971 3 -34.50 -54.32 18.90
1971 3 -34.83 -56.02 20.20
1971 3 -34.87 -56.20 19.90
1971 3 -34.57 -58.42 21.20
1971 3 -38.73 -62.90 19.60
1971 3 -41.15 -71.17 10.50
1971 3 -34.58 -58.48 21.10
1971 3 -29.88 -61.95 21.90
1971 3 -30.37 -66.28 22.90
1971 3 -31.33 -66.60 23.50
1971 3 -45.78 -67.50 15.30
1971 3 -31.30 -58.02 22.10
1971 3 -31.32 -64.22 19.80
1971 3 -37.43 -61.88 -99.90
1971 3 -27.45 -58.77 23.40
1971 3 -36.35 -57.73 20.90
1971 3 -34.60 -58.60 20.90
1971 3 -42.93 -71.15 11.20
1971 3 -34.82 -58.53 19.60
1971 3 -26.20 -58.23 24.40
1971 3 -35.70 -63.75 20.80
1971 3 -33.00 -58.62 21.10
1971 3 -24.38 -65.08 20.50
1971 3 -34.55 -60.92 19.10
1971 3 -34.97 -57.90 19.30
1971 3 -22.10 -65.60 12.70
1971 3 -28.38 -66.82 23.60
1971 3 -34.13 -63.37 20.90
1971 3 -24.70 -60.58 24.30
1971 3 -35.50 -69.58 14.90
1971 3 -41.25 -68.73 13.80
1971 3 -37.93 -57.58 17.90
1971 3 -32.70 -62.15 20.20
1971 3 -32.83 -68.78 20.30
1971 3 -30.27 -57.65 22.30
1971 3 -38.95 -68.13 18.50
1971 3 -35.45 -60.88 19.80
1971 3 -23.15 -64.32 23.10
1971 3 -31.78 -60.48 20.70
1971 3 -29.68 -57.15 22.40
1971 3 -35.87 -61.90 19.10
1971 3 -37.60 -62.38 17.10
1971 3 -31.67 -63.88 20.10
1971 3 -27.37 -55.97 23.90
1971 3 -47.73 -65.92 12.50
1971 3 -35.37 -57.28 19.30
